datetime_5min,site,species_count
2023-10-08 13:30:00,P43-SMM09315,0
2023-10-08 13:30:00,P34_SMM09565,1
2023-10-08 13:30:00,P36-SMM09520,0
2023-10-08 13:30:00,P07-SMM09344,0
2023-10-08 13:30:00,P09-SMM09311,1
2023-10-08 13:30:00,P15-SMM09353,0
2023-10-08 13:30:00,P40_SMM09245,0
2023-10-08 13:30:00,P33-SMM09684,0
2023-10-08 13:30:00,P35-SMM09330,0
2023-10-08 13:30:00,P37-SMM09595,0
2023-10-08 13:30:00,P41-SMM09350,0
2023-10-08 13:35:00,P04_SMM09557,0
2023-10-08 13:35:00,P39_SMM09309,0
2023-10-08 13:35:00,P23_SMM09360,0
2023-10-08 13:35:00,P16_SMM09317,0
2023-10-08 13:35:00,P13_SMM09539,2
2023-10-08 13:35:00,P26_SMM09319,0
2023-10-08 13:35:00,P19_SMM09396,0
2023-10-08 13:35:00,P20_SMM09279,0
2023-10-08 13:35:00,P01_SMM09721,4
2023-10-08 13:35:00,P03_SMM09499,2
2023-10-08 13:35:00,P.568_SMM09687,0
2023-10-08 13:35:00,P02_SMM09261,0
2023-10-08 13:35:00,P.1078_SMM09333,0
2023-10-08 13:35:00,P43-SMM09315,0
2023-10-08 13:35:00,P34_SMM09565,5
2023-10-08 13:35:00,P36-SMM09520,0
2023-10-08 13:35:00,P07-SMM09344,0
2023-10-08 13:35:00,P09-SMM09311,0
2023-10-08 13:35:00,P15-SMM09353,1
2023-10-08 13:35:00,P40_SMM09245,0
2023-10-08 13:35:00,P33-SMM09684,0
2023-10-08 13:35:00,P35-SMM09330,0
2023-10-08 13:35:00,P37-SMM09595,0
2023-10-08 13:35:00,P41-SMM09350,0
2023-10-08 13:40:00,P04_SMM09557,0
2023-10-08 13:40:00,P39_SMM09309,0
2023-10-08 13:40:00,P23_SMM09360,2
2023-10-08 13:40:00,P16_SMM09317,11
2023-10-08 13:40:00,P13_SMM09539,1
2023-10-08 13:40:00,P26_SMM09319,0
2023-10-08 13:40:00,P19_SMM09396,1
2023-10-08 13:40:00,P20_SMM09279,0
2023-10-08 13:40:00,P01_SMM09721,6
2023-10-08 13:40:00,P03_SMM09499,1
2023-10-08 13:40:00,P.568_SMM09687,0
2023-10-08 13:40:00,P02_SMM09261,1
2023-10-08 13:40:00,P.1078_SMM09333,4
2023-10-08 13:40:00,P43-SMM09315,0
2023-10-08 13:40:00,P34_SMM09565,3
2023-10-08 13:40:00,P36-SMM09520,0
2023-10-08 13:40:00,P07-SMM09344,0
2023-10-08 13:40:00,P09-SMM09311,0
2023-10-08 13:40:00,P15-SMM09353,1
2023-10-08 13:40:00,P40_SMM09245,0
2023-10-08 13:40:00,P33-SMM09684,0
2023-10-08 13:40:00,P35-SMM09330,0
2023-10-08 13:40:00,P37-SMM09595,0
2023-10-08 13:40:00,P41-SMM09350,0
2023-10-08 13:45:00,P04_SMM09557,1
2023-10-08 13:45:00,P39_SMM09309,1
2023-10-08 13:45:00,P23_SMM09360,1
2023-10-08 13:45:00,P16_SMM09317,0
2023-10-08 13:45:00,P13_SMM09539,1
2023-10-08 13:45:00,P26_SMM09319,1
2023-10-08 13:45:00,P19_SMM09396,0
2023-10-08 13:45:00,P20_SMM09279,1
2023-10-08 13:45:00,P01_SMM09721,3
2023-10-08 13:45:00,P03_SMM09499,7
2023-10-08 13:45:00,P.568_SMM09687,0
2023-10-08 13:45:00,P02_SMM09261,1
2023-10-08 13:45:00,P.1078_SMM09333,0
2023-10-08 13:45:00,P43-SMM09315,0
2023-10-08 13:45:00,P34_SMM09565,1
2023-10-08 13:45:00,P36-SMM09520,0
2023-10-08 13:45:00,P07-SMM09344,0
2023-10-08 13:45:00,P09-SMM09311,1
2023-10-08 13:45:00,P15-SMM09353,0
2023-10-08 13:45:00,P40_SMM09245,0
2023-10-08 13:45:00,P33-SMM09684,0
2023-10-08 13:45:00,P35-SMM09330,0
2023-10-08 13:45:00,P37-SMM09595,0
2023-10-08 13:45:00,P41-SMM09350,1
2023-10-08 13:50:00,P04_SMM09557,0
2023-10-08 13:50:00,P39_SMM09309,1
2023-10-08 13:50:00,P23_SMM09360,0
2023-10-08 13:50:00,P16_SMM09317,0
2023-10-08 13:50:00,P13_SMM09539,7
2023-10-08 13:50:00,P26_SMM09319,3
2023-10-08 13:50:00,P19_SMM09396,0
2023-10-08 13:50:00,P20_SMM09279,0
2023-10-08 13:50:00,P01_SMM09721,3
2023-10-08 13:50:00,P03_SMM09499,2
2023-10-08 13:50:00,P.568_SMM09687,0
2023-10-08 13:50:00,P02_SMM09261,0
2023-10-08 13:50:00,P.1078_SMM09333,5
2023-10-08 13:50:00,P43-SMM09315,1
2023-10-08 13:50:00,P34_SMM09565,5
2023-10-08 13:50:00,P36-SMM09520,0
2023-10-08 13:50:00,P07-SMM09344,0
2023-10-08 13:50:00,P09-SMM09311,1
2023-10-08 13:50:00,P15-SMM09353,0
2023-10-08 13:50:00,P40_SMM09245,0
2023-10-08 13:50:00,P33-SMM09684,0
2023-10-08 13:50:00,P35-SMM09330,0
2023-10-08 13:50:00,P37-SMM09595,0
2023-10-08 13:50:00,P41-SMM09350,0
2023-10-08 13:55:00,P04_SMM09557,0
2023-10-08 13:55:00,P39_SMM09309,1
2023-10-08 13:55:00,P23_SMM09360,2
2023-10-08 13:55:00,P16_SMM09317,0
2023-10-08 13:55:00,P13_SMM09539,3
2023-10-08 13:55:00,P26_SMM09319,0
2023-10-08 13:55:00,P19_SMM09396,0
2023-10-08 13:55:00,P20_SMM09279,1
2023-10-08 13:55:00,P01_SMM09721,3
2023-10-08 13:55:00,P03_SMM09499,1
2023-10-08 13:55:00,P.568_SMM09687,0
2023-10-08 13:55:00,P02_SMM09261,3
2023-10-08 13:55:00,P.1078_SMM09333,0
2023-10-08 13:55:00,P43-SMM09315,3
2023-10-08 13:55:00,P34_SMM09565,5
2023-10-08 13:55:00,P36-SMM09520,1
2023-10-08 13:55:00,P07-SMM09344,0
2023-10-08 13:55:00,P09-SMM09311,0
2023-10-08 13:55:00,P15-SMM09353,0
2023-10-08 13:55:00,P40_SMM09245,0
2023-10-08 13:55:00,P33-SMM09684,0
2023-10-08 13:55:00,P35-SMM09330,0
2023-10-08 13:55:00,P37-SMM09595,0
2023-10-08 13:55:00,P41-SMM09350,0
2023-10-08 14:00:00,P04_SMM09557,1
2023-10-08 14:00:00,P39_SMM09309,0
2023-10-08 14:00:00,P23_SMM09360,4
2023-10-08 14:00:00,P16_SMM09317,0
2023-10-08 14:00:00,P13_SMM09539,0
2023-10-08 14:00:00,P26_SMM09319,4
2023-10-08 14:00:00,P19_SMM09396,4
2023-10-08 14:00:00,P20_SMM09279,1
2023-10-08 14:00:00,P01_SMM09721,2
2023-10-08 14:00:00,P03_SMM09499,1
2023-10-08 14:00:00,P.568_SMM09687,2
2023-10-08 14:00:00,P02_SMM09261,3
2023-10-08 14:00:00,P.1078_SMM09333,3
2023-10-08 14:00:00,P43-SMM09315,0
2023-10-08 14:00:00,P34_SMM09565,6
2023-10-08 14:00:00,P36-SMM09520,0
2023-10-08 14:00:00,P07-SMM09344,0
2023-10-08 14:00:00,P09-SMM09311,0
2023-10-08 14:00:00,P15-SMM09353,0
2023-10-08 14:00:00,P40_SMM09245,0
2023-10-08 14:00:00,P33-SMM09684,0
2023-10-08 14:00:00,P35-SMM09330,0
2023-10-08 14:00:00,P37-SMM09595,1
2023-10-08 14:00:00,P41-SMM09350,0
2023-10-08 14:05:00,P04_SMM09557,0
2023-10-08 14:05:00,P39_SMM09309,4
2023-10-08 14:05:00,P23_SMM09360,0
2023-10-08 14:05:00,P16_SMM09317,0
2023-10-08 14:05:00,P13_SMM09539,2
2023-10-08 14:05:00,P26_SMM09319,0
2023-10-08 14:05:00,P19_SMM09396,4
2023-10-08 14:05:00,P20_SMM09279,0
2023-10-08 14:05:00,P01_SMM09721,1
2023-10-08 14:05:00,P03_SMM09499,5
2023-10-08 14:05:00,P.568_SMM09687,7
2023-10-08 14:05:00,P02_SMM09261,0
2023-10-08 14:05:00,P.1078_SMM09333,1
2023-10-08 14:05:00,P43-SMM09315,0
2023-10-08 14:05:00,P34_SMM09565,1
2023-10-08 14:05:00,P36-SMM09520,0
2023-10-08 14:05:00,P07-SMM09344,0
2023-10-08 14:05:00,P09-SMM09311,0
2023-10-08 14:05:00,P15-SMM09353,0
2023-10-08 14:05:00,P40_SMM09245,0
2023-10-08 14:05:00,P33-SMM09684,0
2023-10-08 14:05:00,P35-SMM09330,0
2023-10-08 14:05:00,P37-SMM09595,0
2023-10-08 14:05:00,P41-SMM09350,0
2023-10-08 14:10:00,P04_SMM09557,5
2023-10-08 14:10:00,P39_SMM09309,1
2023-10-08 14:10:00,P23_SMM09360,6
2023-10-08 14:10:00,P16_SMM09317,1
2023-10-08 14:10:00,P13_SMM09539,0
2023-10-08 14:10:00,P26_SMM09319,0
2023-10-08 14:10:00,P19_SMM09396,5
2023-10-08 14:10:00,P20_SMM09279,0
2023-10-08 14:10:00,P01_SMM09721,2
2023-10-08 14:10:00,P03_SMM09499,2
2023-10-08 14:10:00,P.568_SMM09687,7
2023-10-08 14:10:00,P02_SMM09261,4
2023-10-08 14:10:00,P.1078_SMM09333,0
2023-10-08 14:10:00,P43-SMM09315,0
2023-10-08 14:10:00,P34_SMM09565,7
2023-10-08 14:10:00,P36-SMM09520,0
2023-10-08 14:10:00,P07-SMM09344,0
2023-10-08 14:10:00,P09-SMM09311,1
2023-10-08 14:10:00,P15-SMM09353,0
2023-10-08 14:10:00,P40_SMM09245,0
2023-10-08 14:10:00,P33-SMM09684,0
2023-10-08 14:10:00,P35-SMM09330,0
2023-10-08 14:10:00,P37-SMM09595,1
2023-10-08 14:10:00,P41-SMM09350,0
2023-10-08 14:15:00,P04_SMM09557,0
2023-10-08 14:15:00,P39_SMM09309,0
2023-10-08 14:15:00,P23_SMM09360,3
2023-10-08 14:15:00,P16_SMM09317,1
2023-10-08 14:15:00,P13_SMM09539,1
2023-10-08 14:15:00,P26_SMM09319,2
2023-10-08 14:15:00,P19_SMM09396,1
2023-10-08 14:15:00,P20_SMM09279,0
2023-10-08 14:15:00,P01_SMM09721,3
2023-10-08 14:15:00,P03_SMM09499,0
2023-10-08 14:15:00,P.568_SMM09687,4
2023-10-08 14:15:00,P02_SMM09261,1
2023-10-08 14:15:00,P.1078_SMM09333,1
2023-10-08 14:15:00,P43-SMM09315,1
2023-10-08 14:15:00,P34_SMM09565,0
2023-10-08 14:15:00,P36-SMM09520,1
2023-10-08 14:15:00,P07-SMM09344,0
2023-10-08 14:15:00,P09-SMM09311,0
2023-10-08 14:15:00,P15-SMM09353,0
2023-10-08 14:15:00,P40_SMM09245,0
2023-10-08 14:15:00,P33-SMM09684,0
2023-10-08 14:15:00,P35-SMM09330,0
2023-10-08 14:15:00,P37-SMM09595,0
2023-10-08 14:15:00,P41-SMM09350,0
2023-10-08 14:20:00,P04_SMM09557,1
2023-10-08 14:20:00,P39_SMM09309,0
2023-10-08 14:20:00,P23_SMM09360,0
2023-10-08 14:20:00,P16_SMM09317,3
2023-10-08 14:20:00,P13_SMM09539,1
2023-10-08 14:20:00,P26_SMM09319,2
2023-10-08 14:20:00,P19_SMM09396,1
2023-10-08 14:20:00,P20_SMM09279,1
2023-10-08 14:20:00,P01_SMM09721,3
2023-10-08 14:20:00,P03_SMM09499,0
2023-10-08 14:20:00,P.568_SMM09687,0
2023-10-08 14:20:00,P02_SMM09261,0
2023-10-08 14:20:00,P.1078_SMM09333,1
2023-10-08 14:20:00,P43-SMM09315,0
2023-10-08 14:20:00,P34_SMM09565,1
2023-10-08 14:20:00,P36-SMM09520,0
2023-10-08 14:20:00,P07-SMM09344,0
2023-10-08 14:20:00,P09-SMM09311,0
2023-10-08 14:20:00,P15-SMM09353,0
2023-10-08 14:20:00,P40_SMM09245,0
2023-10-08 14:20:00,P33-SMM09684,0
2023-10-08 14:20:00,P35-SMM09330,0
2023-10-08 14:20:00,P37-SMM09595,0
2023-10-08 14:20:00,P41-SMM09350,0
2023-10-08 14:25:00,P04_SMM09557,5
2023-10-08 14:25:00,P39_SMM09309,1
2023-10-08 14:25:00,P23_SMM09360,1
2023-10-08 14:25:00,P16_SMM09317,3
2023-10-08 14:25:00,P13_SMM09539,1
2023-10-08 14:25:00,P26_SMM09319,1
2023-10-08 14:25:00,P19_SMM09396,1
2023-10-08 14:25:00,P20_SMM09279,1
2023-10-08 14:25:00,P01_SMM09721,4
2023-10-08 14:25:00,P03_SMM09499,1
2023-10-08 14:25:00,P.568_SMM09687,6
2023-10-08 14:25:00,P02_SMM09261,1
2023-10-08 14:25:00,P.1078_SMM09333,1
2023-10-08 14:25:00,P43-SMM09315,0
2023-10-08 14:25:00,P34_SMM09565,1
2023-10-08 14:25:00,P36-SMM09520,0
2023-10-08 14:25:00,P07-SMM09344,0
2023-10-08 14:25:00,P09-SMM09311,0
2023-10-08 14:25:00,P15-SMM09353,0
2023-10-08 14:25:00,P40_SMM09245,0
2023-10-08 14:25:00,P33-SMM09684,0
2023-10-08 14:25:00,P35-SMM09330,0
2023-10-08 14:25:00,P37-SMM09595,0
2023-10-08 14:25:00,P41-SMM09350,0
2023-10-08 14:30:00,P04_SMM09557,0
2023-10-08 14:30:00,P39_SMM09309,0
2023-10-08 14:30:00,P23_SMM09360,0
2023-10-08 14:30:00,P16_SMM09317,5
2023-10-08 14:30:00,P13_SMM09539,5
2023-10-08 14:30:00,P26_SMM09319,3
2023-10-08 14:30:00,P19_SMM09396,7
2023-10-08 14:30:00,P20_SMM09279,1
2023-10-08 14:30:00,P01_SMM09721,0
2023-10-08 14:30:00,P03_SMM09499,0
2023-10-08 14:30:00,P.568_SMM09687,0
2023-10-08 14:30:00,P02_SMM09261,0
2023-10-08 14:30:00,P.1078_SMM09333,1
2023-10-08 14:30:00,P43-SMM09315,0
2023-10-08 14:30:00,P34_SMM09565,1
2023-10-08 14:30:00,P36-SMM09520,0
2023-10-08 14:30:00,P07-SMM09344,0
2023-10-08 14:30:00,P09-SMM09311,0
2023-10-08 14:30:00,P15-SMM09353,0
2023-10-08 14:30:00,P40_SMM09245,0
2023-10-08 14:30:00,P33-SMM09684,0
2023-10-08 14:30:00,P35-SMM09330,0
2023-10-08 14:30:00,P37-SMM09595,0
2023-10-08 14:30:00,P41-SMM09350,0
2023-10-08 14:35:00,P04_SMM09557,1
2023-10-08 14:35:00,P39_SMM09309,0
2023-10-08 14:35:00,P23_SMM09360,3
2023-10-08 14:35:00,P16_SMM09317,3
2023-10-08 14:35:00,P13_SMM09539,4
2023-10-08 14:35:00,P26_SMM09319,3
2023-10-08 14:35:00,P19_SMM09396,0
2023-10-08 14:35:00,P20_SMM09279,0
2023-10-08 14:35:00,P01_SMM09721,1
2023-10-08 14:35:00,P03_SMM09499,0
2023-10-08 14:35:00,P.568_SMM09687,0
2023-10-08 14:35:00,P02_SMM09261,0
2023-10-08 14:35:00,P.1078_SMM09333,1
2023-10-08 14:35:00,P43-SMM09315,1
2023-10-08 14:35:00,P34_SMM09565,1
2023-10-08 14:35:00,P36-SMM09520,1
2023-10-08 14:35:00,P07-SMM09344,0
2023-10-08 14:35:00,P09-SMM09311,0
2023-10-08 14:35:00,P15-SMM09353,0
2023-10-08 14:35:00,P40_SMM09245,0
2023-10-08 14:35:00,P33-SMM09684,0
2023-10-08 14:35:00,P35-SMM09330,0
2023-10-08 14:35:00,P37-SMM09595,0
2023-10-08 14:35:00,P41-SMM09350,0
2023-10-08 14:40:00,P04_SMM09557,0
2023-10-08 14:40:00,P39_SMM09309,0
2023-10-08 14:40:00,P23_SMM09360,7
2023-10-08 14:40:00,P16_SMM09317,0
2023-10-08 14:40:00,P13_SMM09539,5
2023-10-08 14:40:00,P26_SMM09319,0
2023-10-08 14:40:00,P19_SMM09396,1
2023-10-08 14:40:00,P20_SMM09279,0
2023-10-08 14:40:00,P01_SMM09721,2
2023-10-08 14:40:00,P03_SMM09499,0
2023-10-08 14:40:00,P.568_SMM09687,2
2023-10-08 14:40:00,P02_SMM09261,0
2023-10-08 14:40:00,P.1078_SMM09333,1
2023-10-08 14:40:00,P43-SMM09315,1
2023-10-08 14:40:00,P34_SMM09565,1
2023-10-08 14:40:00,P36-SMM09520,0
2023-10-08 14:40:00,P07-SMM09344,1
2023-10-08 14:40:00,P09-SMM09311,0
2023-10-08 14:40:00,P15-SMM09353,1
2023-10-08 14:40:00,P40_SMM09245,0
2023-10-08 14:40:00,P33-SMM09684,0
2023-10-08 14:40:00,P35-SMM09330,0
2023-10-08 14:40:00,P37-SMM09595,0
2023-10-08 14:40:00,P41-SMM09350,0
2023-10-08 14:45:00,P04_SMM09557,1
2023-10-08 14:45:00,P39_SMM09309,0
2023-10-08 14:45:00,P23_SMM09360,6
2023-10-08 14:45:00,P16_SMM09317,0
2023-10-08 14:45:00,P13_SMM09539,0
2023-10-08 14:45:00,P26_SMM09319,0
2023-10-08 14:45:00,P19_SMM09396,6
2023-10-08 14:45:00,P20_SMM09279,1
2023-10-08 14:45:00,P01_SMM09721,1
2023-10-08 14:45:00,P03_SMM09499,1
2023-10-08 14:45:00,P.568_SMM09687,2
2023-10-08 14:45:00,P02_SMM09261,0
2023-10-08 14:45:00,P.1078_SMM09333,3
2023-10-08 14:45:00,P43-SMM09315,1
2023-10-08 14:45:00,P34_SMM09565,2
2023-10-08 14:45:00,P36-SMM09520,0
2023-10-08 14:45:00,P07-SMM09344,0
2023-10-08 14:45:00,P09-SMM09311,0
2023-10-08 14:45:00,P15-SMM09353,0
2023-10-08 14:45:00,P40_SMM09245,0
2023-10-08 14:45:00,P33-SMM09684,0
2023-10-08 14:45:00,P35-SMM09330,0
2023-10-08 14:45:00,P37-SMM09595,0
2023-10-08 14:45:00,P41-SMM09350,0
2023-10-08 14:50:00,P04_SMM09557,0
2023-10-08 14:50:00,P39_SMM09309,0
2023-10-08 14:50:00,P23_SMM09360,4
2023-10-08 14:50:00,P16_SMM09317,0
2023-10-08 14:50:00,P13_SMM09539,1
2023-10-08 14:50:00,P26_SMM09319,3
2023-10-08 14:50:00,P19_SMM09396,1
2023-10-08 14:50:00,P20_SMM09279,1
2023-10-08 14:50:00,P01_SMM09721,1
2023-10-08 14:50:00,P03_SMM09499,0
2023-10-08 14:50:00,P.568_SMM09687,4
2023-10-08 14:50:00,P02_SMM09261,0
2023-10-08 14:50:00,P.1078_SMM09333,0
2023-10-08 14:50:00,P43-SMM09315,0
2023-10-08 14:50:00,P34_SMM09565,1
2023-10-08 14:50:00,P36-SMM09520,1
2023-10-08 14:50:00,P07-SMM09344,1
2023-10-08 14:50:00,P09-SMM09311,0
2023-10-08 14:50:00,P15-SMM09353,0
2023-10-08 14:50:00,P40_SMM09245,0
2023-10-08 14:50:00,P33-SMM09684,0
2023-10-08 14:50:00,P35-SMM09330,0
2023-10-08 14:50:00,P37-SMM09595,0
2023-10-08 14:50:00,P41-SMM09350,0
2023-10-08 14:55:00,P04_SMM09557,0
2023-10-08 14:55:00,P39_SMM09309,2
2023-10-08 14:55:00,P23_SMM09360,5
2023-10-08 14:55:00,P16_SMM09317,0
2023-10-08 14:55:00,P13_SMM09539,0
2023-10-08 14:55:00,P26_SMM09319,2
2023-10-08 14:55:00,P19_SMM09396,2
2023-10-08 14:55:00,P20_SMM09279,2
2023-10-08 14:55:00,P01_SMM09721,0
2023-10-08 14:55:00,P03_SMM09499,0
2023-10-08 14:55:00,P.568_SMM09687,0
2023-10-08 14:55:00,P02_SMM09261,1
2023-10-08 14:55:00,P.1078_SMM09333,1
2023-10-08 14:55:00,P43-SMM09315,0
2023-10-08 14:55:00,P34_SMM09565,3
2023-10-08 14:55:00,P36-SMM09520,0
2023-10-08 14:55:00,P07-SMM09344,0
2023-10-08 14:55:00,P09-SMM09311,0
2023-10-08 14:55:00,P15-SMM09353,0
2023-10-08 14:55:00,P40_SMM09245,0
2023-10-08 14:55:00,P33-SMM09684,0
2023-10-08 14:55:00,P35-SMM09330,0
2023-10-08 14:55:00,P37-SMM09595,0
2023-10-08 14:55:00,P41-SMM09350,0
2023-10-08 15:00:00,P04_SMM09557,0
2023-10-08 15:00:00,P39_SMM09309,0
2023-10-08 15:00:00,P23_SMM09360,1
2023-10-08 15:00:00,P16_SMM09317,0
2023-10-08 15:00:00,P13_SMM09539,1
2023-10-08 15:00:00,P26_SMM09319,4
2023-10-08 15:00:00,P19_SMM09396,5
2023-10-08 15:00:00,P20_SMM09279,1
2023-10-08 15:00:00,P01_SMM09721,1
2023-10-08 15:00:00,P03_SMM09499,0
2023-10-08 15:00:00,P.568_SMM09687,5
2023-10-08 15:00:00,P02_SMM09261,1
2023-10-08 15:00:00,P.1078_SMM09333,1
2023-10-08 15:00:00,P43-SMM09315,2
2023-10-08 15:00:00,P34_SMM09565,1
2023-10-08 15:00:00,P36-SMM09520,0
2023-10-08 15:00:00,P07-SMM09344,0
2023-10-08 15:00:00,P09-SMM09311,0
2023-10-08 15:00:00,P15-SMM09353,0
2023-10-08 15:00:00,P40_SMM09245,0
2023-10-08 15:00:00,P33-SMM09684,0
2023-10-08 15:00:00,P35-SMM09330,0
2023-10-08 15:00:00,P37-SMM09595,0
2023-10-08 15:00:00,P41-SMM09350,0
2023-10-08 15:05:00,P04_SMM09557,6
2023-10-08 15:05:00,P39_SMM09309,0
2023-10-08 15:05:00,P23_SMM09360,1
2023-10-08 15:05:00,P16_SMM09317,3
2023-10-08 15:05:00,P13_SMM09539,4
2023-10-08 15:05:00,P26_SMM09319,3
2023-10-08 15:05:00,P19_SMM09396,6
2023-10-08 15:05:00,P20_SMM09279,0
2023-10-08 15:05:00,P01_SMM09721,1
2023-10-08 15:05:00,P03_SMM09499,2
2023-10-08 15:05:00,P.568_SMM09687,0
2023-10-08 15:05:00,P02_SMM09261,1
2023-10-08 15:05:00,P.1078_SMM09333,2
2023-10-08 15:05:00,P43-SMM09315,0
2023-10-08 15:05:00,P34_SMM09565,6
2023-10-08 15:05:00,P36-SMM09520,0
2023-10-08 15:05:00,P07-SMM09344,1
2023-10-08 15:05:00,P09-SMM09311,0
2023-10-08 15:05:00,P15-SMM09353,0
2023-10-08 15:05:00,P40_SMM09245,0
2023-10-08 15:05:00,P33-SMM09684,0
2023-10-08 15:05:00,P35-SMM09330,0
2023-10-08 15:05:00,P37-SMM09595,0
2023-10-08 15:05:00,P41-SMM09350,0
2023-10-08 15:10:00,P04_SMM09557,0
2023-10-08 15:10:00,P39_SMM09309,0
2023-10-08 15:10:00,P23_SMM09360,5
2023-10-08 15:10:00,P16_SMM09317,1
2023-10-08 15:10:00,P13_SMM09539,1
2023-10-08 15:10:00,P26_SMM09319,0
2023-10-08 15:10:00,P19_SMM09396,0
2023-10-08 15:10:00,P20_SMM09279,0
2023-10-08 15:10:00,P01_SMM09721,2
2023-10-08 15:10:00,P03_SMM09499,1
2023-10-08 15:10:00,P.568_SMM09687,2
2023-10-08 15:10:00,P02_SMM09261,0
2023-10-08 15:10:00,P.1078_SMM09333,0
2023-10-08 15:10:00,P43-SMM09315,1
2023-10-08 15:10:00,P34_SMM09565,0
2023-10-08 15:10:00,P36-SMM09520,0
2023-10-08 15:10:00,P07-SMM09344,0
2023-10-08 15:10:00,P09-SMM09311,0
2023-10-08 15:10:00,P15-SMM09353,0
2023-10-08 15:10:00,P40_SMM09245,0
2023-10-08 15:10:00,P33-SMM09684,0
2023-10-08 15:10:00,P35-SMM09330,0
2023-10-08 15:10:00,P37-SMM09595,0
2023-10-08 15:10:00,P41-SMM09350,0
2023-10-08 15:15:00,P04_SMM09557,0
2023-10-08 15:15:00,P39_SMM09309,0
2023-10-08 15:15:00,P23_SMM09360,1
2023-10-08 15:15:00,P16_SMM09317,1
2023-10-08 15:15:00,P13_SMM09539,0
2023-10-08 15:15:00,P26_SMM09319,2
2023-10-08 15:15:00,P19_SMM09396,1
2023-10-08 15:15:00,P20_SMM09279,0
2023-10-08 15:15:00,P01_SMM09721,0
2023-10-08 15:15:00,P03_SMM09499,5
2023-10-08 15:15:00,P.568_SMM09687,2
2023-10-08 15:15:00,P02_SMM09261,0
2023-10-08 15:15:00,P.1078_SMM09333,0
2023-10-08 15:15:00,P43-SMM09315,0
2023-10-08 15:15:00,P34_SMM09565,5
2023-10-08 15:15:00,P36-SMM09520,1
2023-10-08 15:15:00,P07-SMM09344,0
2023-10-08 15:15:00,P09-SMM09311,0
2023-10-08 15:15:00,P15-SMM09353,0
2023-10-08 15:15:00,P40_SMM09245,0
2023-10-08 15:15:00,P33-SMM09684,0
2023-10-08 15:15:00,P35-SMM09330,0
2023-10-08 15:15:00,P37-SMM09595,0
2023-10-08 15:15:00,P41-SMM09350,0
2023-10-08 15:20:00,P04_SMM09557,1
2023-10-08 15:20:00,P39_SMM09309,2
2023-10-08 15:20:00,P23_SMM09360,6
2023-10-08 15:20:00,P16_SMM09317,2
2023-10-08 15:20:00,P13_SMM09539,3
2023-10-08 15:20:00,P26_SMM09319,4
2023-10-08 15:20:00,P19_SMM09396,3
2023-10-08 15:20:00,P20_SMM09279,1
2023-10-08 15:20:00,P01_SMM09721,3
2023-10-08 15:20:00,P03_SMM09499,1
2023-10-08 15:20:00,P.568_SMM09687,0
2023-10-08 15:20:00,P02_SMM09261,0
2023-10-08 15:20:00,P.1078_SMM09333,1
2023-10-08 15:20:00,P43-SMM09315,0
2023-10-08 15:20:00,P34_SMM09565,1
2023-10-08 15:20:00,P36-SMM09520,1
2023-10-08 15:20:00,P07-SMM09344,0
2023-10-08 15:20:00,P09-SMM09311,0
2023-10-08 15:20:00,P15-SMM09353,0
2023-10-08 15:20:00,P40_SMM09245,0
2023-10-08 15:20:00,P33-SMM09684,0
2023-10-08 15:20:00,P35-SMM09330,0
2023-10-08 15:20:00,P37-SMM09595,0
2023-10-08 15:20:00,P41-SMM09350,0
2023-10-08 15:25:00,P04_SMM09557,0
2023-10-08 15:25:00,P39_SMM09309,0
2023-10-08 15:25:00,P23_SMM09360,2
2023-10-08 15:25:00,P16_SMM09317,1
2023-10-08 15:25:00,P13_SMM09539,1
2023-10-08 15:25:00,P26_SMM09319,0
2023-10-08 15:25:00,P19_SMM09396,5
2023-10-08 15:25:00,P20_SMM09279,1
2023-10-08 15:25:00,P01_SMM09721,3
2023-10-08 15:25:00,P03_SMM09499,1
2023-10-08 15:25:00,P.568_SMM09687,2
2023-10-08 15:25:00,P02_SMM09261,0
2023-10-08 15:25:00,P.1078_SMM09333,1
2023-10-08 15:25:00,P43-SMM09315,0
2023-10-08 15:25:00,P34_SMM09565,1
2023-10-08 15:25:00,P36-SMM09520,0
2023-10-08 15:25:00,P07-SMM09344,0
2023-10-08 15:25:00,P09-SMM09311,0
2023-10-08 15:25:00,P15-SMM09353,0
2023-10-08 15:25:00,P40_SMM09245,0
2023-10-08 15:25:00,P33-SMM09684,0
2023-10-08 15:25:00,P35-SMM09330,0
2023-10-08 15:25:00,P37-SMM09595,0
2023-10-08 15:25:00,P41-SMM09350,0
2023-10-08 15:30:00,P04_SMM09557,1
2023-10-08 15:30:00,P39_SMM09309,0
2023-10-08 15:30:00,P23_SMM09360,0
2023-10-08 15:30:00,P16_SMM09317,6
2023-10-08 15:30:00,P13_SMM09539,1
2023-10-08 15:30:00,P26_SMM09319,0
2023-10-08 15:30:00,P19_SMM09396,1
2023-10-08 15:30:00,P20_SMM09279,0
2023-10-08 15:30:00,P01_SMM09721,4
2023-10-08 15:30:00,P03_SMM09499,0
2023-10-08 15:30:00,P.568_SMM09687,0
2023-10-08 15:30:00,P02_SMM09261,0
2023-10-08 15:30:00,P.1078_SMM09333,2
2023-10-08 15:30:00,P43-SMM09315,0
2023-10-08 15:30:00,P34_SMM09565,0
2023-10-08 15:30:00,P36-SMM09520,1
